date,close
07-Jun-02,888
08-Jun-02,889
09-Jun-02,890
10-Jun-02,891
11-Jun-02,892
12-Jun-02,893
13-Jun-02,894
14-Jun-02,895
15-Jun-02,896
16-Jun-02,897
17-Jun-02,898
18-Jun-02,899
19-Jun-02,900
20-Jun-02,901
21-Jun-02,902
22-Jun-02,903
23-Jun-02,904
24-Jun-02,905
25-Jun-02,906
26-Jun-02,907
27-Jun-02,908
28-Jun-02,909
29-Jun-02,910
30-Jun-02,911
01-Jul-02,912
02-Jul-02,913
03-Jul-02,914
04-Jul-02,915
05-Jul-02,916
06-Jul-02,917
07-Jul-02,918
08-Jul-02,919
09-Jul-02,920
10-Jul-02,921
11-Jul-02,922
12-Jul-02,923
13-Jul-02,924
14-Jul-02,925
15-Jul-02,926
16-Jul-02,927
17-Jul-02,928
18-Jul-02,929
19-Jul-02,930
20-Jul-02,931
21-Jul-02,932
22-Jul-02,933
23-Jul-02,934
24-Jul-02,935
25-Jul-02,936
26-Jul-02,937
27-Jul-02,938
28-Jul-02,939
29-Jul-02,940
30-Jul-02,941
31-Jul-02,942
01-Aug-02,943
02-Aug-02,944
03-Aug-02,945
04-Aug-02,946
05-Aug-02,947
06-Aug-02,948
07-Aug-02,949
08-Aug-02,950
09-Aug-02,951
10-Aug-02,952
11-Aug-02,953
12-Aug-02,954
13-Aug-02,955
14-Aug-02,956
15-Aug-02,957
16-Aug-02,958
17-Aug-02,959
18-Aug-02,960
19-Aug-02,961
20-Aug-02,962
21-Aug-02,963
22-Aug-02,964
23-Aug-02,965
24-Aug-02,966
25-Aug-02,967
26-Aug-02,968
27-Aug-02,969
28-Aug-02,970
29-Aug-02,971
30-Aug-02,972
31-Aug-02,973
01-Sep-02,974
02-Sep-02,975
03-Sep-02,976
04-Sep-02,977
05-Sep-02,978
06-Sep-02,979
07-Sep-02,980
08-Sep-02,981
09-Sep-02,982
10-Sep-02,983
11-Sep-02,984
12-Sep-02,985
13-Sep-02,986
14-Sep-02,987
15-Sep-02,988
16-Sep-02,989
17-Sep-02,990
18-Sep-02,991
19-Sep-02,992
20-Sep-02,993
21-Sep-02,994
22-Sep-02,995
23-Sep-02,996
24-Sep-02,997
25-Sep-02,998
26-Sep-02,999
27-Sep-02,1000
28-Sep-02,1001
29-Sep-02,1002
30-Sep-02,1003
01-Okt-02,1004
02-Okt-02,1005
03-Okt-02,1006
04-Okt-02,1007
05-Okt-02,1008
06-Okt-02,1009
07-Okt-02,1010
08-Okt-02,1011
09-Okt-02,1012
10-Okt-02,1013
11-Okt-02,1014
12-Okt-02,1015
13-Okt-02,1016
14-Okt-02,1017
15-Okt-02,1018
16-Okt-02,1019
17-Okt-02,1020
18-Okt-02,1021
19-Okt-02,1022
20-Okt-02,1023
