date,close
27-Mrz-02,4.7
28-Mrz-02,5.6
29-Mrz-02,3.9
30-Mrz-02,3.1
31-Mrz-02,7.5
01-Apr-02,7.8
02-Apr-02,9.1
03-Apr-02,13.3
04-Apr-02,8.3
05-Apr-02,6.6
06-Apr-02,5.4
07-Apr-02,6.7
08-Apr-02,5.6
09-Apr-02,5.7
10-Apr-02,5.7
11-Apr-02,6.1
12-Apr-02,5.8
13-Apr-02,6.7
14-Apr-02,6.8
15-Apr-02,7.9
16-Apr-02,7.4
17-Apr-02,6.1
18-Apr-02,7.6
19-Apr-02,8.1
20-Apr-02,7.4
21-Apr-02,8.4
22-Apr-02,8.3
23-Apr-02,8.3
24-Apr-02,9.1
25-Apr-02,8.6
26-Apr-02,6.2
27-Apr-02,4.6
28-Apr-02,5.3
29-Apr-02,7.8
30-Apr-02,6
01-Mai-02,6.3
02-Mai-02,7.2
03-Mai-02,7.6
04-Mai-02,5.8
05-Mai-02,9
06-Mai-02,11.6
07-Mai-02,12.6
08-Mai-02,10.2
09-Mai-02,14
10-Mai-02,16.3
11-Mai-02,11.6
12-Mai-02,8.1
13-Mai-02,9.5
14-Mai-02,15
15-Mai-02,9.8
16-Mai-02,8.6
17-Mai-02,11.1
18-Mai-02,11.5
19-Mai-02,11.5
20-Mai-02,13.4
21-Mai-02,17.1
22-Mai-02,18.9
23-Mai-02,12.4
24-Mai-02,13.4
25-Mai-02,11.5
26-Mai-02,13
27-Mai-02,12.6
28-Mai-02,13.6
29-Mai-02,15.2
30-Mai-02,11.5
31-Mai-02,10.7
01-Jun-02,12.6
02-Jun-02,13.8
03-Jun-02,16.4
04-Jun-02,16.4
05-Jun-02,19.1
06-Jun-02,21.1
07-Jun-02,21.2
08-Jun-02,18.5
09-Jun-02,18.3
10-Jun-02,17
11-Jun-02,11.8
12-Jun-02,12.3
13-Jun-02,11.3
14-Jun-02,13.5
15-Jun-02,12
16-Jun-02,13.8
17-Jun-02,14
18-Jun-02,14.4
19-Jun-02,13.1
20-Jun-02,14.1
21-Jun-02,12.8
22-Jun-02,13.1
23-Jun-02,12
24-Jun-02,12.6
25-Jun-02,11.5
26-Jun-02,11.4
27-Jun-02,11.2
28-Jun-02,13.3
29-Jun-02,11.6
30-Jun-02,13.1
01-Jul-02,13.2
02-Jul-02,11.5
03-Jul-02,12.6
04-Jul-02,12.5
